Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[-inf, -1.53)",475,0.4519505233111323,417,58,0.12210526315789473,-0.08556611032167968,0.003420083015255942,0.0003839449068796,water_per_shift_diff_前5天,0.0013575553087247,16 - 18日龄
"[-1.53, 0.40)",165,0.15699333967649856,151,14,0.08484848484848485,0.3200131856256039,0.014199019786341803,0.0016595907931041,water_per_shift_diff_前5天,0.0012782572136162,16 - 18日龄
"[0.40, 1.35)",63,0.05994291151284491,62,1,0.015873015873015872,2.06892506347103,0.12024642910461156,0.0119433088345919,water_per_shift_diff_前5天,0.0011266866429423,16 - 18日龄
"[1.35, 3.40)",107,0.10180780209324453,95,12,0.11214953271028037,0.010760920238478746,1.1740103048075269e-05,1.7681109765965385e-06,water_per_shift_diff_前5天,0.0013592961998369,16 - 18日龄
"[3.40, 7.03)",141,0.13415794481446242,125,16,0.11347517730496454,-0.0024843065115419108,8.287890948087771e-07,1.5601590470831262e-08,water_per_shift_diff_前5天,0.0012903568301518,16 - 18日龄
"[7.03, inf)",100,0.09514747859181731,82,18,0.18,-0.5418618322059732,0.03428775506204709,0.0039179293982135,water_per_shift_diff_前5天,0.0015316876751673,16 - 18日龄
,1051,1.0,932,119,0.11322549952426261,,0.1721658558603993,0.017906557645356168,water_per_shift_diff_前5天,0.0013389973780656068,16 - 18日龄
"[-inf, -1.69)",495,0.4905847373637265,425,70,0.1414141414141414,-0.23740246289507652,0.030274612260531724,0.0055938794430230995,water_per_shift_diff_前7天,0.0013937188628714273,16 - 18日龄
"[-1.69, 0.01)",110,0.10901883052527254,106,4,0.03636363636363636,1.2361483432220421,0.10410624923996116,0.0107292305793203,water_per_shift_diff_前7天,0.0012614311870137,16 - 18日龄
"[0.01, 8.97)",343,0.3399405351833499,309,34,0.09912536443148688,0.16598436251144977,0.008784089617405184,0.0008081126318375,water_per_shift_diff_前7天,0.0012971476358926,16 - 18日龄
"[8.97, inf)",61,0.06045589692765114,53,8,0.13114754098360656,-0.15014601789784845,0.0014436559623340253,0.0001978465992324,water_per_shift_diff_前7天,0.0013597332368253,16 - 18日龄
,1009,1.0,893,116,0.11496531219028741,,0.1446086070802321,0.0173290692534133,water_per_shift_diff_前7天,0.00134441390906875,16 - 18日龄
"[-inf, -0.18)",752,0.6351351351351351,705,47,0.0625,-0.05916697733566022,0.002282306589198075,0.0002852467176931,water_per_diff,0.0011810885865688,19 - 21日龄
"[-0.18, 2.99)",110,0.0929054054054054,104,6,0.05454545454545454,0.08541425147544736,0.0006528198753445319,8.157768768714702e-05,water_per_diff,0.0010896833518952,19 - 21日龄
"[2.99, 5.97)",89,0.07516891891891891,86,3,0.033707865168539325,0.5885178291475277,0.020210961098449335,0.0024905310203202,water_per_diff,0.0012162436541287,19 - 21日龄
"[5.97, 11.90)",114,0.09628378378378379,113,1,0.008771929824561403,1.9601706402744703,0.17082995218396127,0.0184812042152506,water_per_diff,0.0010989735928214,19 - 21日龄
"[11.90, inf)",119,0.10050675675675676,106,13,0.1092436974789916,-0.6687274417873401,0.06056108225060524,0.0074321599122988,water_per_diff,0.0013088339409141998,19 - 21日龄
,1184,1.0,1114,70,0.05912162162162162,,0.25453712199755846,0.028770719553249845,water_per_diff,0.0011801720435608897,19 - 21日龄
"[-inf, -8.70)",77,0.06503378378378379,71,6,0.07792207792207792,-0.29629677062460985,0.006512601498468598,0.0008111103183651,water_per_shift_diff,0.0012477312154721,19 - 21日龄
"[-8.70, 2.08)",491,0.41469594594594594,464,27,0.054989816700611,0.07683050778405588,0.0023665924557232897,0.000295751318942,water_per_shift_diff,0.0012018917256656,19 - 21日龄
"[2.08, 3.21)",88,0.07432432432432433,87,1,0.011363636363636364,1.6986909402167134,0.10839556448471872,0.0121242789158011,water_per_shift_diff,0.0010538784040981,19 - 21日龄
