,DOCdate_month,ID_NUM,日龄,鸡舍温度-平均_mean,鸡舍温度-最低_min,鸡舍温度-最高_max,eef_high_flg,eef
21310,2,G09_67_H9,25,24.9,23.9,26.9,1,426.8097226
21311,2,G09_67_H9,26,25.09166667,23.9,27,1,426.8097226
21312,2,G09_67_H9,27,24.5625,23.5,26.4,1,426.8097226
21313,2,G09_67_H9,28,24.725,23.3,26.6,1,426.8097226
21314,2,G09_67_H9,29,25.6375,23.2,28.6,1,426.8097226
21315,2,G09_67_H9,30,25.98333333,23.1,29.5,1,426.8097226
21316,2,G09_67_H9,31,26.02083333,23.3,29.7,1,426.8097226
21317,2,G09_67_H9,32,25.2125,22.8,28.3,1,426.8097226
21318,2,G09_67_H9,33,25.85833333,23.2,29.9,1,426.8097226
21319,2,G09_67_H9,34,26.5375,22.7,32.8,1,426.8097226
21320,2,G12_68_H1,-2,32.07948718,10.5,34.5,-1,251.9427343
21321,2,G12_68_H1,-1,34.540625,31.7,35.5,-1,251.9427343
21322,2,G12_68_H1,0,34.45416667,26.4,35.5,-1,251.9427343
21323,2,G12_68_H1,1,34.10104167,33,35.5,-1,251.9427343
21324,2,G12_68_H1,2,33.43854167,32,34.8,-1,251.9427343
21325,2,G12_68_H1,3,32.89375,31.8,34.2,-1,251.9427343
21326,2,G12_68_H1,4,32.37083333,30.9,33.4,-1,251.9427343
21327,2,G12_68_H1,5,31.82708333,30.5,32.8,-1,251.9427343
21328,2,G12_68_H1,6,30.96979167,29.8,32.4,-1,251.9427343
21329,2,G12_68_H1,7,30.671875,29.4,31.8,-1,251.9427343
