DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Harveststatus,EstimatedSlaughterDate ,FarmName,FarmSupervisor,HouseAmount,Batch,eef_flg,eef
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,273.9625949736996
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,310.5479170085175
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,282.5968772353311
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,247.2012789606376
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,279.71330038582863
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,259.7987569185432
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,298.17941220068104
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,307.0771846016509
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,304.29981867598457
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,290.17327506138315
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,325.29750800581405
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,244.58070710667107
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,260.7878230688012
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,314.4018009860771
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,298.3712538202861
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,326.9024948643151
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,283.70183838649825
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,312.1828491749377
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,347.1535772880019
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,165.32755517650733
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,315.98755858752565
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,293.72623095151704
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,268.89305375772955
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,282.1931759947556
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,330.3703765471548
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,325.98521780106097
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,271.8097386096488
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,234.6699089092368
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,372.605109978537
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,298.4972668004839
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,298.91712220072776
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,275.3466690289502
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,343.42231099636376
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,285.3914360670843
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,258.9086851080538
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","02.下朱溪一,樟树后,洋坑,牛苦坑,..","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,289.1484651061491
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,326.96599636496177
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,337.8310887729613
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,328.703166725629
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),03.[1861.44 ~ 1978.56),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,281.2720763659744
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,177.00425222909846
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","00.G08,G10","00.李豪,刘乾乾",03.[24.0 ~ inf),00.[-inf ~ inf),0,230.8539608802556
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"02.2025-02-17,2025-..","02.2025-02-12,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,386.2426032430615
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"02.2025-02-17,2025-..","02.2025-02-12,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,314.167864328312
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"02.2025-02-17,2025-..","02.2025-02-12,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,364.3563076417437
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"02.2025-02-17,2025-..","02.2025-02-12,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,351.37757041335976
"02.2024-11-17,2024-..",01.[26400.0 ~ 27300.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"02.2025-02-17,2025-..","02.2025-02-12,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,380.3756151884184
"02.2024-11-17,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"02.2025-02-17,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,346.19205676203376
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,363.5758182221012
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),1,394.24820684083295
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,307.3609645258926
"02.2024-11-17,2024-..",00.[-inf ~ 26400.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"03.2025-03-24,2025-..","03.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,328.6563013525471
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,328.76827401365847
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,352.9538172830466
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,319.25882095906496
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),01.[15.74740207833733 ~ inf),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,322.97407779214586
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),01.[15.74740207833733 ~ inf),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,304.30584615513686
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,362.1686993380548
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,353.10097992857163
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,348.44207325471285
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",02.[22.0 ~ 24.0),00.[-inf ~ inf),0,311.6374126931871
